OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data
13816,06,073,017010,2,060730170102,Block Group 2,G5030,S,1288610,0,+32.9634323,-117.0169407,0.06416223427076964,0.0001242802587396268,15000US060730170102
13817,06,073,017032,2,060730170322,Block Group 2,G5030,S,984286,0,+33.0055028,-117.0851944,0.04060158047220991,9.497408214803024e-5,15000US060730170322
13818,06,073,017033,1,060730170331,Block Group 1,G5030,S,297373,0,+32.9636916,-117.1163830,0.022430474333509403,2.8680280896756762e-5,15000US060730170331
13819,06,073,017033,2,060730170332,Block Group 2,G5030,S,330407,0,+32.9654598,-117.1127862,0.02689026923049706,3.1866812370270415e-5,15000US060730170332
13820,06,095,252604,1,060952526041,Block Group 1,G5030,S,918107,0,+38.2633267,-122.0538855,0.060443985405952354,9.450773416738226e-5,15000US060952526041
13821,06,095,252604,2,060952526042,Block Group 2,G5030,S,325431,0,+38.2690930,-122.0475682,0.0230892038716643,3.350195645331882e-5,15000US060952526042
13822,06,095,252604,3,060952526043,Block Group 3,G5030,S,331994,0,+38.2618762,-122.0475542,0.023937484828112105,3.4174092162369765e-5,15000US060952526043
13823,06,095,252605,1,060952526051,Block Group 1,G5030,S,444282,0,+38.2707911,-122.0396986,0.030874454889814728,4.573810538104809e-5,15000US060952526051
13824,06,095,252606,1,060952526061,Block Group 1,G5030,S,652973,0,+38.2691556,-122.0295551,0.03311801988340769,6.722111304365716e-5,15000US060952526061
13825,06,095,252606,2,060952526062,Block Group 2,G5030,S,288202,0,+38.2618748,-122.0321924,0.022674422594997575,2.9666552812758945e-5,15000US060952526062
13826,06,095,252607,1,060952526071,Block Group 1,G5030,S,332061,0,+38.2547572,-122.0318250,0.023955426034615018,3.417775404676027e-5,15000US060952526071
13827,06,041,120000,5,060411200005,Block Group 5,G5030,S,833533,231144,+37.9405150,-122.5295502,0.06773738278312438,0.00010911988367242814,15000US060411200005
13828,06,041,121100,5,060411211005,Block Group 5,G5030,S,501536,0,+37.9208014,-122.5262154,0.03968564678203733,5.138990297032906e-5,15000US060411211005
13829,06,041,121200,1,060411212001,Block Group 1,G5030,S,604950,0,+37.9219868,-122.5004067,0.05522238140485599,6.1987056139444e-5,15000US060411212001
13830,06,101,050603,3,061010506033,Block Group 3,G5030,S,739314,0,+39.1637474,-121.6470040,0.042406429870644614,7.705264266598318e-5,15000US061010506033
13831,06,101,050501,3,061010505013,Block Group 3,G5030,S,1674649,0,+39.1369364,-121.6436351,0.06026775346465197,0.0001744693489864168,15000US061010505013
13832,06,101,050402,1,061010504021,Block Group 1,G5030,S,637510,0,+39.1017392,-121.6286353,0.03577159536133496,6.638473221362932e-5,15000US061010504021
13833,06,027,000400,3,060270004003,Block Group 3,G5030,S,2363605,6118,+37.3704710,-118.3929407,0.07518371520252373,0.00024105333270989042,15000US060270004003
13834,06,027,000500,2,060270005002,Block Group 2,G5030,S,6636831,4831,+37.1680246,-118.2996256,0.12699340616970342,0.00067381044583054,15000US060270005002
13835,06,079,010102,2,060790101022,Block Group 2,G5030,S,1467615,29864,+35.6427328,-120.6901420,0.07119326105853069,0.00014903426636746407,15000US060790101022
13836,06,037,123103,1,060371231031,Block Group 1,G5030,S,577189,1374,+34.1921333,-118.3642815,0.04012255529299062,5.6583867732344315e-5,15000US060371231031
13837,06,037,123010,1,060371230101,Block Group 1,G5030,S,692567,0,+34.2017743,-118.3735000,0.040407188576863325,6.77424480561065e-5,15000US060371230101
13838,06,041,121200,3,060411212003,Block Group 3,G5030,S,1081084,0,+37.9145099,-122.5073855,0.07034185631066156,0.00011076413724043417,15000US060411212003
13839,06,073,004200,2,060730042002,Block Group 2,G5030,S,667917,0,+32.7340710,-117.1206945,0.047906869885899116,6.425412678432283e-5,15000US060730042002
13840,06,073,004300,1,060730043001,Block Group 1,G5030,S,164779,0,+32.7392663,-117.1314594,0.015985293391992818,1.5852808916972712e-5,15000US060730043001
13841,06,073,004400,1,060730044001,Block Group 1,G5030,S,282708,0,+32.7216057,-117.1279476,0.022466922439836143,2.7192858167843902e-5,15000US060730044001
13842,06,073,004400,4,060730044004,Block Group 4,G5030,S,185844,0,+32.7217328,-117.1320767,0.018258625322517773,1.7875938296652537e-5,15000US060730044004
13843,06,073,006300,1,060730063001,Block Group 1,G5030,S,1961071,81282,+32.7377186,-117.1977435,0.08027763172933237,0.00019648690814822372,15000US060730063001
13844,06,037,123020,1,060371230201,Block Group 1,G5030,S,272886,0,+34.2066121,-118.3666366,0.0220111721550454,2.669338273897261e-5,15000US060371230201
13845,06,037,123103,2,060371231032,Block Group 2,G5030,S,323772,0,+34.1903172,-118.3681316,0.023239002028051833,3.166480780378104e-5,15000US060371231032
13846,06,073,007002,2,060730070022,Block Group 2,G5030,S,507407,0,+32.7309837,-117.2358438,0.04297381118296741,4.8811401515107286e-5,15000US060730070022
13847,06,073,007301,4,060730073014,Block Group 4,G5030,S,155982,0,+32.7392875,-117.2514684,0.01959978446386358,1.5006398881399582e-5,15000US060730073014
13848,06,073,008002,3,060730080023,Block Group 3,G5030,S,305876,0,+32.8081684,-117.2370782,0.028055782321337024,2.944954373738622e-5,15000US060730080023
13849,06,073,008006,2,060730080062,Block Group 2,G5030,S,209534,0,+32.8102035,-117.2624318,0.019170723619833917,2.0174496204692807e-5,15000US060730080062
13850,06,073,008006,4,060730080064,Block Group 4,G5030,S,116028,0,+32.8104178,-117.2578186,0.013513757044389875,1.1171534736008396e-5,15000US060730080064
13851,06,073,008101,2,060730081012,Block Group 2,G5030,S,302421,0,+32.8368915,-117.2741359,0.028186488666170212,2.912615924137413e-5,15000US060730081012
13852,06,073,009505,4,060730095054,Block Group 4,G5030,S,635207,0,+32.8376586,-117.0929441,0.04049629029711964,6.117730391888951e-5,15000US060730095054
13853,06,073,009509,2,060730095092,Block Group 2,G5030,S,2238021,0,+32.8129806,-117.0959978,0.08780336401647673,0.00021548693591367786,15000US060730095092
13854,06,073,015404,1,060730154041,Block Group 1,G5030,S,637382,0,+32.7838972,-116.9468388,0.036276589664921755,6.135022474301547e-5,15000US060730154041
13855,06,073,015404,3,060730154043,Block Group 3,G5030,S,1976045,0,+32.7773118,-116.9365941,0.08647221535152097,0.00019018758604159543,15000US060730154043
13856,06,073,015405,1,060730154051,Block Group 1,G5030,S,873375,0,+32.7828856,-116.9209400,0.0445453500777674,8.406468971621256e-5,15000US060730154051
13857,06,073,015405,2,060730154052,Block Group 2,G5030,S,2199410,0,+32.7777437,-116.9157385,0.06854747177034459,0.000211687035593418,15000US060730154052
13858,06,041,109002,2,060411090022,Block Group 2,G5030,S,737920,2234,+37.9801761,-122.5475768,0.050630935803273054,7.589910984600881e-5,15000US060411090022
13859,06,073,009511,1,060730095111,Block Group 1,G5030,S,301439,0,+32.8043239,-117.1070019,0.029541508728094176,2.902125325287194e-5,15000US060730095111
13860,06,073,009511,2,060730095112,Block Group 2,G5030,S,1167318,0,+32.8035325,-117.1089666,0.08472851350855287,0.00011238318018108332,15000US060730095112
13861,06,073,010009,2,060730100092,Block Group 2,G5030,S,425168,0,+32.5470683,-117.0518661,0.03335516448795988,4.0817799506177556e-5,15000US060730100092
13862,06,073,010009,3,060730100093,Block Group 3,G5030,S,696919,0,+32.5530167,-117.0543927,0.05187903267473292,6.69111424433425e-5,15000US060730100093
13863,06,073,010109,2,060730101092,Block Group 2,G5030,S,483507,0,+32.5609914,-117.0697521,0.043220082412233,4.6425451228181125e-5,15000US060730101092
13864,06,073,010111,2,060730101112,Block Group 2,G5030,S,299624,0,+32.5639003,-117.0681940,0.033615973941251855,2.877028631533931e-5,15000US060730101112
13865,06,073,010112,2,060730101122,Block Group 2,G5030,S,205512,0,+32.5657562,-117.0775449,0.026588665403951335,1.9733853348816166e-5,15000US060730101122
13866,06,073,016807,3,060730168073,Block Group 3,G5030,S,1592339,0,+32.8315537,-116.9149792,0.06268427325497847,0.00015334903189092344,15000US060730168073
13867,06,073,016807,4,060730168074,Block Group 4,G5030,S,756887,0,+32.8226612,-116.9163328,0.039443248745760245,7.288437123667442e-5,15000US060730168074
13868,06,073,021000,1,060730210001,Block Group 1,G5030,S,1745192478,244313,+33.0324132,-116.2651768,2.4267503415802034,0.1684138798861884,15000US060730210001
13869,06,073,020801,3,060730208013,Block Group 3,G5030,S,38903173,0,+32.9881561,-116.8842286,0.2926524505804511,0.0037530527226739122,15000US060730208013
13870,06,073,020810,1,060730208101,Block Group 1,G5030,S,28264186,0,+33.0432387,-116.7707447,0.3825666203396061,0.0027283634504824354,15000US060730208101
13871,06,073,020810,2,060730208102,Block Group 2,G5030,S,7604677,0,+33.0106827,-116.8392827,0.17269215091460435,0.0007338191645784378,15000US060730208102
13872,06,073,015902,3,060730159023,Block Group 3,G5030,S,324619,0,+32.7840313,-116.9709020,0.02315512378876101,3.1245807441807565e-5,15000US060730159023
13873,06,073,008504,3,060730085043,Block Group 3,G5030,S,979293,0,+32.8225815,-117.1995380,0.09410483954531734,9.430171351843401e-5,15000US060730085043
13874,06,073,005100,1,060730051001,Block Group 1,G5030,S,226614,0,+32.7089039,-117.1498194,0.0188090310182396,2.1794565819642464e-5,15000US060730051001
13875,06,073,004200,1,060730042001,Block Group 1,G5030,S,1086496,0,+32.7287908,-117.1167176,0.08226924282713616,0.00010451571573026501,15000US060730042001
13876,06,073,010110,3,060730101103,Block Group 3,G5030,S,293583,0,+32.5732598,-117.0905751,0.02182893614780241,2.8193161447999076e-5,15000US060730101103
13877,06,073,006900,1,060730069001,Block Group 1,G5030,S,838357,0,+32.7461812,-117.2220420,0.04630968873799699,8.066168644439283e-5,15000US060730069001
13878,06,073,001700,4,060730017004,Block Group 4,G5030,S,94357,0,+32.7592988,-117.1252000,0.012548598203057652,9.079765318718496e-6,15000US060730017004
13879,06,073,020706,2,060730207062,Block Group 2,G5030,S,5985485,0,+33.1127084,-117.0313034,0.09893632173378278,0.0005782309444499441,15000US060730207062
13880,06,073,013418,3,060730134183,Block Group 3,G5030,S,460671,0,+32.6467784,-116.9828085,0.0323705162032687,4.42746345680496e-5,15000US060730134183
13881,06,073,021100,2,060730211002,Block Group 2,G5030,S,497695929,75358,+32.7431804,-116.3383041,1.3488928108190585,0.047894719479485225,15000US060730211002
13882,06,073,019103,1,060730191031,Block Group 1,G5030,S,16457724,0,+33.2922497,-117.0539426,0.22517043082636592,0.0015931105016987845,15000US060730191031
13883,06,073,020021,2,060730200212,Block Group 2,G5030,S,247663,0,+33.1439070,-117.1649795,0.03339939574244817,2.393432522431059e-5,15000US060730200212
13884,06,017,031504,3,060170315043,Block Group 3,G5030,S,38288757,0,+38.6508142,-120.7686631,0.356764178472285,0.003962252601954126,15000US060170315043
13885,06,017,030504,3,060170305043,Block Group 3,G5030,S,3901063,0,+38.8769776,-119.9940141,0.2263789237610646,0.0004050562643625777,15000US060170305043
13886,06,017,030505,2,060170305052,Block Group 2,G5030,S,1643825,0,+38.8667545,-120.0019744,0.06910600443618813,0.00017061555037872273,15000US060170305052
13887,06,017,030807,1,060170308071,Block Group 1,G5030,S,1282300,0,+38.6661325,-120.9985445,0.05385181611341815,0.00013272461474147677,15000US060170308071
13888,06,017,030302,1,060170303021,Block Group 1,G5030,S,1271833,0,+38.9294895,-119.9891580,0.055678888645379475,0.0001321206658140659,15000US060170303021
13889,06,017,031600,4,060170316004,Block Group 4,G5030,S,223366,0,+38.9498496,-119.9499345,0.023358340804347975,2.321023747012505e-5,15000US060170316004
13890,06,017,030502,3,060170305023,Block Group 3,G5030,S,2549068,36532,+38.8604554,-120.0206948,0.09630134537158964,0.0002683437140257942,15000US060170305023
13891,06,017,030402,4,060170304024,Block Group 4,G5030,S,572215,0,+38.9087499,-120.0067637,0.03424835848440649,5.942552595528408e-5,15000US060170304024
13892,06,017,031100,3,060170311003,Block Group 3,G5030,S,30672184,152022,+38.7584810,-120.7599697,0.4241800446314846,0.0031945560440411326,15000US060170311003
13893,06,017,031200,1,060170312001,Block Group 1,G5030,S,12995197,5379,+38.7112755,-120.7822049,0.28931556317702056,0.0013465336301613719,15000US060170312001
13894,06,017,030603,2,060170306032,Block Group 2,G5030,S,55052632,197658,+38.8375656,-120.7910904,0.5023946920496568,0.005731959749699627,15000US060170306032
13895,06,017,030701,1,060170307011,Block Group 1,G5030,S,5520390,3787066,+38.7191647,-121.0960715,0.1614561078105045,0.0009641102208039275,15000US060170307011
13896,06,017,030401,5,060170304015,Block Group 5,G5030,S,463255,0,+38.9219538,-120.0112728,0.04977165504121544,4.811888895000302e-5,15000US060170304015
13897,06,017,030200,1,060170302001,Block Group 1,G5030,S,905990,0,+38.9345074,-119.9574057,0.052865245049606366,9.412275509849307e-5,15000US060170302001
13898,06,017,030803,1,060170308031,Block Group 1,G5030,S,5022793,0,+38.6843516,-120.9777711,0.12339114654945996,0.0005200148075339826,15000US060170308031
13899,06,017,030803,3,060170308033,Block Group 3,G5030,S,4824853,0,+38.6677964,-120.9562761,0.1040535005259667,0.0004994088632257039,15000US060170308033
13900,06,017,030602,1,060170306021,Block Group 1,G5030,S,176970326,185101,+38.9508575,-120.7300282,1.183716271189618,0.018407972877709376,15000US060170306021
13901,06,017,030504,1,060170305041,Block Group 1,G5030,S,5135862,0,+38.9051767,-119.9766010,0.131320210350625,0.0005333442040053753,15000US060170305041
13902,06,017,031302,1,060170313021,Block Group 1,G5030,S,21625514,83617,+38.7735676,-120.5797321,0.5087859067818501,0.0022503779884574487,15000US060170313021
13903,06,017,031900,1,060170319001,Block Group 1,G5030,S,493669543,154255,+38.7295194,-120.2657696,1.4761440359107707,0.051155249497482104,15000US060170319001
13904,06,073,010402,3,060730104023,Block Group 3,G5030,S,169333,0,+32.5709828,-117.1035581,0.01604571313254236,1.6260862379729483e-5,15000US060730104023
13905,06,073,011801,3,060730118013,Block Group 3,G5030,S,161985,0,+32.6830070,-117.1051881,0.02074234886359308,1.557427955930424e-5,15000US060730118013
13906,06,073,013102,3,060730131023,Block Group 3,G5030,S,324879,0,+32.6165667,-117.0724908,0.023272674848843534,3.12133433451112e-5,15000US060730131023
13907,06,073,013104,4,060730131044,Block Group 4,G5030,S,163891,0,+32.6160071,-117.0813355,0.015954428040478048,1.5745993813120925e-5,15000US060730131044
13908,06,073,013411,4,060730134114,Block Group 4,G5030,S,1107776,0,+32.6586603,-117.0028390,0.05496640820592272,0.0001064805982037848,15000US060730134114
13909,06,073,013505,3,060730135053,Block Group 3,G5030,S,565903,0,+32.7302876,-116.9666214,0.03392490723069844,5.44381108166619e-5,15000US060730135053
13910,06,073,020811,1,060730208111,Block Group 1,G5030,S,17797687,0,+32.9963997,-116.7615323,0.31326801899456763,0.0017171298645951827,15000US060730208111
13911,06,073,020811,2,060730208112,Block Group 2,G5030,S,12765676,0,+32.9883635,-116.8066692,0.21351581085747137,0.0012315315792292686,15000US060730208112
13912,06,073,020811,3,060730208113,Block Group 3,G5030,S,17693351,0,+33.0189999,-116.7635843,0.19706119645679843,0.0017074916575617407,15000US060730208113
13913,06,073,020103,1,060730201031,Block Group 1,G5030,S,39871485,770852,+33.1901121,-117.0393163,0.414380327646646,0.003929485890245732,15000US060730201031
13914,06,073,021000,3,060730210003,Block Group 3,G5030,S,192193280,0,+33.1803184,-116.3856973,0.7966933816752891,0.018580990025517816,15000US060730210003
13915,06,073,021204,3,060730212043,Block Group 3,G5030,S,11810711,30910,+32.8259683,-116.7019634,0.1936301775320713,0.001140357601713499,15000US060730212043
13916,06,073,021205,3,060730212053,Block Group 3,G5030,S,1688300,0,+32.8355192,-116.7601257,0.10941300300672123,0.00016259752618339297,15000US060730212053
13917,06,073,021206,1,060730212061,Block Group 1,G5030,S,42260775,588480,+32.8633016,-116.7519651,0.3493475533479827,0.004127876490416108,15000US060730212061
13918,06,073,021304,1,060730213041,Block Group 1,G5030,S,75772096,272999,+32.6847916,-116.8687112,0.4589527902920928,0.007311443784506497,15000US060730213041
13919,06,073,021500,1,060730215001,Block Group 1,G5030,S,10735318,0,+32.9506518,-117.1858644,0.16082812079872372,0.0010352222205808224,15000US060730215001
13920,06,073,013313,1,060730133131,Block Group 1,G5030,S,18895724,17465,+32.6023081,-116.9846947,0.2071363721645344,0.0018168844531482743,15000US060730133131
13921,06,073,022100,2,060730221002,Block Group 2,G5030,S,3395939,0,+33.1189489,-117.2827405,0.09801957399511342,0.00032808969296757026,15000US060730221002
13922,06,073,022100,3,060730221003,Block Group 3,G5030,S,2742001,0,+33.1075061,-117.2802153,0.07388980387900035,0.00026487727175333344,15000US060730221003
13923,06,073,010014,1,060730100141,Block Group 1,G5030,S,19138298,0,+32.5796734,-116.9587405,0.22614461886316034,0.0018380047985656377,15000US060730100141
13924,06,073,007400,1,060730074001,Block Group 1,G5030,S,84285,0,+32.7512701,-117.2309058,0.01371206134786097,8.109695482801823e-6,15000US060730074001
13925,06,073,019302,2,060730193022,Block Group 2,G5030,S,941369,0,+33.2162993,-117.2806609,0.06256602651360448,9.104707396020142e-5,15000US060730193022
13926,06,073,019105,2,060730191052,Block Group 2,G5030,S,16490484,0,+33.2252470,-117.1140597,0.2957322789090317,0.0015950818293045204,15000US060730191052
13927,06,073,020807,1,060730208071,Block Group 1,G5030,S,94815873,1025760,+33.0729131,-116.8231124,0.5908798651517827,0.009255963878745027,15000US060730208071
13928,06,073,016901,2,060730169012,Block Group 2,G5030,S,2676616,1382,+32.8854286,-116.9420975,0.07617590587408407,0.000258062746656882,15000US060730169012
